STATE,CWA,COUNTYNAME,FIPS,TIME_ZONE,FE_AREA,LON,LAT
KY,LMK,Warren,21227,C,sc,-86.42385165460,36.99355601450
KY,LMK,Washington,21229,E,cc,-85.17471063910,37.75343443320
KY,JKL,Wayne,21231,E,sc,-84.82852021880,36.80130154610
KY,PAH,Webster,21233,C,nw,-87.68316494550,37.51833854370
KY,JKL,Whitley,21235,E,sc,-84.14518248120,36.75816643550
KY,JKL,Wolfe,21237,E,se,-83.49314956750,37.73925724670
KY,LMK,Woodford,21239,E,cc,-84.74347267410,38.04231592510
KY,JKL,Lee,21129,E,se,-83.71627206470,37.59474241840
KY,PAH,Fulton,21075,C,ww,-89.18734896580,36.55405264590
KY,LMK,Adair,21001,C,sc,-85.28055178330,37.10414662060
KY,LMK,Allen,21003,C,sc,-86.19037367420,36.75125107880
KY,LMK,Anderson,21005,E,cc,-84.99089585930,38.00397452950
KY,PAH,Ballard,21007,C,ww,-88.99924850760,37.05844292640
KY,LMK,Barren,21009,C,sc,-85.93357895440,36.96556854020
KY,JKL,Bath,21011,E,ec,-83.74276104200,38.14492357900
KY,JKL,Bell,21013,E,se,-83.67400350670,36.73066917090
KY,ILN,Boone,21015,E,nn,-84.72792293710,38.96996885740
KY,LMK,Bourbon,21017,E,cc,-84.21713852380,38.20680637320
KY,RLX,Boyd,21019,E,ne,-82.68773636830,38.35960682390
KY,LMK,Boyle,21021,E,cc,-84.86665620420,37.62436126700
KY,ILN,Bracken,21023,E,nn,-84.09014389790,38.68878578100
KY,JKL,Breathitt,21025,E,se,-83.32407207230,37.52161424890
KY,LMK,Breckinridge,21027,C,cc,-86.42934118250,37.77322953640
KY,LMK,Bullitt,21029,E,cc,-85.69593152390,37.97002735440
KY,LMK,Butler,21031,C,sc,-86.68156912870,37.20740459080
KY,PAH,Caldwell,21033,C,ww,-87.86787483080,37.14525214360
KY,PAH,Calloway,21035,C,ww,-88.27227147920,36.62105107590
KY,ILN,Campbell,21037,E,nn,-84.37934227250,38.94647208440
KY,PAH,Carlisle,21039,C,ww,-88.97090939550,36.85318589790
KY,ILN,Carroll,21041,E,nn,-85.12347788830,38.66789257770
KY,RLX,Carter,21043,E,ne,-83.04948813520,38.31813304750
KY,LMK,Casey,21045,E,cc,-84.92833760360,37.32234512630
KY,PAH,Christian,21047,C,sc,-87.49036841810,36.89409141610
KY,LMK,Clark,21049,E,cc,-84.14750640970,37.97091056620
KY,JKL,Clay,21051,E,se,-83.71460389390,37.15977230570
KY,PAH,Hopkins,21107,C,nw,-87.54094950920,37.30878387640
KY,PAH,Crittenden,21055,C,ww,-88.09724343210,37.35269611420
KY,LMK,Cumberland,21057,C,sc,-85.38843290540,36.78655979600
KY,PAH,Daviess,21059,C,nw,-87.08727485410,37.73181187120
KY,LMK,Edmonson,21061,C,sc,-86.23848483210,37.20873536220
KY,JKL,Elliott,21063,E,ec,-83.09761914430,38.11787343650
KY,JKL,Estill,21065,E,ec,-83.96434054600,37.69243462100
KY,LMK,Fayette,21067,E,cc,-84.45877072700,38.04231548320
KY,JKL,Fleming,21069,E,ec,-83.69668412090,38.37008442100
KY,JKL,Floyd,21071,E,se,-82.74566039040,37.55717502180
KY,LMK,Franklin,21073,E,cc,-84.87702655200,38.23909799620
KY,ILN,Gallatin,21077,E,nn,-84.85919331620,38.75688536020
KY,LMK,Garrard,21079,E,cc,-84.53764593660,37.63957101100
KY,ILN,Grant,21081,E,nn,-84.62451501060,38.64878547650
KY,PAH,Graves,21083,C,ww,-88.65116353340,36.72303451290
KY,LMK,Grayson,21085,C,cc,-86.34393367610,37.46076954470
KY,LMK,Green,21087,C,cc,-85.55312284810,37.26391028870
KY,RLX,Greenup,21089,E,ne,-82.92233252750,38.54564558800
KY,LMK,Hancock,21091,C,cc,-86.77796660340,37.84149065570
KY,LMK,Hardin,21093,E,cc,-85.96352520260,37.69787988040
KY,JKL,Harlan,21095,E,se,-83.21788767280,36.85700485000
KY,LMK,Harrison,21097,E,cc,-84.33146520270,38.44184177050
KY,PAH,Hickman,21105,C,ww,-88.97614891230,36.67811833870
KY,LMK,Henry,21103,E,cc,-85.11887805970,38.44844212630
KY,PAH,Henderson,21101,C,nw,-87.57290486350,37.79607642050
KY,LMK,Hart,21099,C,cc,-85.88471491180,37.29992051490
KY,JKL,Laurel,21125,E,sc,-84.11775683730,37.11069646230
KY,LMK,Clinton,21053,C,sc,-85.13609026790,36.72747752360
MI,APX,Roscommon,26143,E,nn,-84.61163774440,44.33559890640
MI,DTX,Saginaw,26145,E,se,-84.05316987740,43.33496369010
MI,IWX,St. Joseph,26149,E,sw,-85.52776198490,41.91447135960
MI,DTX,Shiawassee,26155,E,se,-84.14672448960,42.95371887850
MI,DTX,Washtenaw,26161,E,se,-83.83845438060,42.25336028680
MS,LIX,Amite,28005,C,ss,-90.80447122150,31.17442047200
MS,JAN,Attala,28007,C,cc,-89.58168014980,33.08629709760
MS,MEG,Benton,28009,C,ne,-89.18849260270,34.81726996050
MS,JAN,Adams,28001,C,sw,-91.35311791670,31.48316789970
MS,MEG,Yalobusha,28161,C,nw,-89.70760657110,34.02821515010
MS,JAN,Winston,28159,C,ec,-89.03442399580,33.08848577750
MS,LIX,Wilkinson,28157,C,ss,-91.31089902390,31.16102866540
MS,JAN,Webster,28155,C,nc,-89.28478644640,33.61305659930
MS,MOB,Wayne,28153,C,se,-88.69578593180,31.64079619330
MS,JAN,Washington,28151,C,nw,-90.94744819310,33.28363799650
MS,JAN,Warren,28149,C,wc,-90.85213676550,32.35735098120
MS,LIX,Walthall,28147,C,ss,-90.10613530820,31.14846556180
MS,MEG,Union,28145,C,ne,-89.00380336700,34.49047322980
MS,MEG,Tunica,28143,C,nw,-90.37547313620,34.65195626370
MS,MEG,Tishomingo,28141,C,ne,-88.23931277950,34.74044001800
MS,MEG,Tippah,28139,C,ne,-88.90890084990,34.76841874990
MS,MEG,Tate,28137,C,nw,-89.94478083370,34.65032365680
MS,MEG,Tallahatchie,28135,C,nw,-90.17324370390,33.95045326280
MS,JAN,Sunflower,28133,C,nw,-90.58865506450,33.60225214650
MS,MOB,Stone,28131,C,se,-89.11767733040,30.79000141360
MS,JAN,Smith,28129,C,cc,-89.50666262130,32.01768958370
MS,JAN,Simpson,28127,C,cc,-89.91954310210,31.91316794170
MS,JAN,Sharkey,28125,C,wc,-90.81324891720,32.87966174510
MS,JAN,Scott,28123,C,cc,-89.53764264590,32.40636745570
MS,JAN,Rankin,28121,C,cc,-89.94573112770,32.26414475440
MS,MEG,Quitman,28119,C,nw,-90.28911949930,34.25139697170
MS,MEG,Prentiss,28117,C,ne,-88.52011000890,34.61827586360
MS,MEG,Pontotoc,28115,C,ne,-89.03741156560,34.22544022600
MS,MOB,Perry,28111,C,se,-88.99232955020,31.17205013490
MS,MEG,Panola,28107,C,nw,-89.95054920110,34.36394148840
MS,JAN,Oktibbeha,28105,C,ne,-88.87927317620,33.42495793860
MS,JAN,Noxubee,28103,C,ec,-88.56977213610,33.11012052300
MS,JAN,Newton,28101,C,ec,-89.11881288280,32.40023360550
MS,JAN,Neshoba,28099,C,ec,-89.11758107660,32.75351678400
MS,JAN,Montgomery,28097,C,nc,-89.61638759710,33.49410906900
MS,MEG,Monroe,28095,C,ne,-88.48044832200,33.89225479220
MS,MEG,Marshall,28093,C,nw,-89.50309614380,34.76228911150
MS,JAN,Marion,28091,C,sc,-89.82244525410,31.23081875370
IA,DVN,Clinton,19045,C,ec,-90.53198565500,41.89802095530
IA,DMX,Crawford,19047,C,wc,-95.38214211540,42.03721708640
IA,DMX,Dallas,19049,C,cc,-94.03975465100,41.68487830470
IA,DMX,Davis,19051,C,se,-92.40974181840,40.74768706120
IA,DMX,Decatur,19053,C,sc,-93.78628102220,40.73767637900
IA,DMX,Wright,19197,C,nc,-93.73523761170,42.73308237220
IA,ARX,Winneshiek,19191,C,ne,-91.84365127320,43.29061228840
IA,FSD,Woodbury,19193,C,wc,-96.04486185220,42.38974689050
IA,DMX,Worth,19195,C,nc,-93.26088460990,43.37738582290
IA,DVN,Jones,19105,C,ec,-91.13135284990,42.12121562450
IA,DMX,Webster,19187,C,cc,-94.18180405820,42.42783913350
IA,DMX,Winnebago,19189,C,nc,-93.73419743550,43.37747066180
IL,PAH,Jackson,17077,C,ss,-89.38210649350,37.78518528150
IL,PAH,Jefferson,17081,C,sc,-88.92403915150,38.30055162370
IL,LSX,Jersey,17083,C,sw,-90.35659793160,39.08563358740
IL,DVN,Jo Daviess,17085,C,nw,-90.21233972830,42.36568290090
IL,PAH,Johnson,17087,C,ss,-88.88089610710,37.45962977410
IL,LOT,Kane,17089,C,ne,-88.42870827690,41.93904149520
IL,LOT,Kankakee,17091,C,ne,-87.86178347310,41.13769878910
IL,LOT,Kendall,17093,C,ne,-88.42887033650,41.59061365410
IL,LOT,Iroquois,17075,C,ec,-87.82432170340,40.74737579140
IL,LOT,La Salle,17099,C,nc,-88.88585373190,41.34386223920
IL,ILX,Lawrence,17101,C,se,-87.72660517090,38.72001910250
IL,DVN,Henry,17073,C,nw,-90.13143927920,41.35312366600
IL,LOT,Livingston,17105,C,cc,-88.55777177810,40.89141488070
IL,ILX,Logan,17107,C,cc,-89.36756572860,40.12453782160
IL,DVN,McDonough,17109,C,wc,-90.67797782680,40.45619343250
IL,LOT,McHenry,17111,C,ne,-88.45240058620,42.32442064760
IL,ILX,McLean,17113,C,cc,-88.84732860510,40.49083341130
IL,ILX,Macon,17115,C,cc,-88.96170489270,39.85991437310
IL,LSX,Macoupin,17117,C,sw,-89.92443834330,39.26104160960
IL,LSX,Madison,17119,C,sw,-89.90512412050,38.82987043170
IL,LSX,Marion,17121,C,sc,-88.91895107980,38.64960791160
IL,ILX,Marshall,17123,C,cc,-89.34477024890,41.03318948190
IL,ILX,Mason,17125,C,cc,-89.91680998080,40.23965742790
IL,PAH,Massac,17127,C,ss,-88.70779563630,37.21898013210
SD,ABR,Hyde,46069,C,cc,-99.48713468540,44.54742296410
SD,FSD,Hutchinson,46067,C,se,-97.75459124260,43.33481090000
SD,ABR,Hughes,46065,C,cc,-99.99605753240,44.38901186030
SD,UNR,Harding,46063,M,nw,-103.49589502900,45.58040248250
SD,FSD,Hanson,46061,C,se,-97.78736744620,43.67481257360
SD,ABR,Hand,46059,C,cc,-99.00495205710,44.54780276710
SD,ABR,Hamlin,46057,C,ne,-97.18833718250,44.67374773460
SD,UNR,Haakon,46055,M,wc,-101.53995075200,44.29442743020
SD,FSD,Gregory,46053,C,sc,-99.18559150880,43.19238152060
SD,ABR,Grant,46051,C,ne,-96.76774956270,45.17196985890
SD,ABR,Faulk,46049,C,nc,-99.14533702920,45.07106564530
SD,ABR,Edmunds,46045,C,nc,-99.21555050010,45.41878759350
SD,FSD,Douglas,46043,C,sc,-98.36618833900,43.38706282360
SD,ABR,Dewey,46041,M,nc,-100.87190636400,45.15658292720
SD,ABR,Deuel,46039,C,ne,-96.66803228410,44.76003394640
SD,ABR,Day,46037,C,ne,-97.60745470280,45.36716436270
SD,FSD,Davison,46035,C,se,-98.14610754800,43.67495058540
SD,ABR,Corson,46031,M,nc,-101.19685952000,45.70865050520
SD,ABR,Codington,46029,C,ne,-97.18863956730,44.97783269770
SD,FSD,Clay,46027,C,se,-96.97567002630,42.91459738390
SD,ABR,Clark,46025,C,ne,-97.72954849540,44.85816855330
SD,FSD,Charles Mix,46023,C,sc,-98.58793078670,43.20793124720
SD,ABR,Campbell,46021,C,nc,-100.05170181000,45.77108722020
SD,ABR,Buffalo,46017,C,cc,-99.20502002800,44.07634031370
SD,FSD,Brule,46015,C,sc,-99.08096189770,43.71807829000
SD,ABR,Brown,46013,C,ne,-98.35162795860,45.58980906360
SD,FSD,Brookings,46011,C,ec,-96.79046221250,44.36971632210
SD,FSD,Bon Homme,46009,C,se,-97.88471632090,42.98842765630
SD,UNR,Bennett,46007,M,sw,-101.66390405500,43.19493969400
SD,FSD,Beadle,46005,C,ec,-98.27816647930,44.41446751110
SD,FSD,Aurora,46003,C,sc,-98.56162812230,43.71816856960
SD,UNR,Mellette,46095,C,sc,-100.76006010400,43.58113017790
SD,UNR,Butte,46019,M,nw,-103.50806730200,44.90581675590
SD,ABR,Jones,46075,C,cc,-100.68964582500,43.96040727750
SD,FSD,Turner,46125,C,se,-97.14876153870,43.31082443190
SD,FSD,Union,46127,C,se,-96.65612643090,42.83240112080
CO,PUB,Baca,08009,M,se,-102.56045356800,37.31921323740
CO,PUB,Bent,08011,M,se,-103.07169012900,37.95511773490
CO,GLD,Cheyenne,08017,M,ec,-102.60339800400,38.82793415570
CO,PUB,Crowley,08025,M,se,-103.78487892200,38.32664409540
CO,GLD,Kit Carson,08063,M,ec,-102.60288430900,39.30541245760
CO,BOU,Logan,08075,M,ne,-103.11011427100,40.72469025580
CO,BOU,Morgan,08087,M,ne,-103.80982369000,40.26270936920
CO,PUB,Otero,08089,M,se,-103.71644188900,37.90270679970
CO,BOU,Phillips,08095,M,ne,-102.35751690400,40.59385673770
CO,PUB,Prowers,08099,M,se,-102.39334469300,37.95517766040
CO,GJT,San Juan,08111,M,sw,-107.67608939800,37.76405591170
CO,BOU,Sedgwick,08115,M,ne,-102.35181027900,40.87584262100
CO,BOU,Washington,08121,M,ne,-103.20128726200,39.97102504320
CO,GLD,Yuma,08125,M,ne,-102.42425895500,40.00291955740
KS,DDC,Grant,20067,C,sw,-101.30798905400,37.56221761560
KS,TOP,Washington,20201,C,nc,-97.08741342440,39.78418328340
KS,GLD,Wichita,20203,C,wc,-101.34738645500,38.48207878900
KS,ICT,Wilson,20205,C,se,-95.74339780970,37.55925694360
KS,ICT,Woodson,20207,C,se,-95.74020700420,37.88671724510
KS,TOP,Wabaunsee,20197,C,ec,-96.20495101860,38.95329218170
KS,GLD,Wallace,20199,M,wc,-101.76359311500,38.91661624420
MT,TFX,Beaverhead,30001,M,sw,-112.89875916200,45.13280415680
MT,TFX,Blaine,30005,M,nc,-108.95864111800,48.43274608930
MT,TFX,Broadwater,30007,M,sw,-111.49544818100,46.33193599730
MT,BYZ,Carter,30011,M,se,-104.53615284200,45.51677808480
MT,TFX,Cascade,30013,M,cc,-111.34720969100,47.30803625340
MT,TFX,Chouteau,30015,M,nc,-110.43517302000,47.88055927420
MT,BYZ,Custer,30017,M,se,-105.57177404900,46.25269842340
MT,GGW,Daniels,30019,M,ne,-105.54853276500,48.78380048810
MT,GGW,Dawson,30021,M,ne,-104.89943980700,47.26638197630
MT,MSO,Deer Lodge,30023,M,wc,-113.06774980100,46.06078424920
MT,BYZ,Fallon,30025,M,se,-104.41740689500,46.33401542960
MT,TFX,Fergus,30027,M,cc,-109.22428907400,47.26357464750
MT,GGW,Garfield,30033,M,ne,-106.99283115800,47.27768839290
MT,TFX,Hill,30041,M,nc,-110.11132845100,48.62822027760
VT,BTV,Essex,50009,E,ne,-71.73641558560,44.72805608300
NY,BUF,Chautauqua,36013,E,ww,-79.36644793940,42.22818828510
PR,SJU,Toa Baja,72137,V,,-66.21439990530,18.43117556590
PR,SJU,Vega Baja,72145,V,,-66.39795454240,18.42844318910
NY,OKX,Suffolk,36103,E,se,-72.85728672670,40.87798978110
MA,BOX,Bristol,25005,E,se,-71.11534285880,41.80195527240
NY,OKX,Queens,36081,E,se,-73.81774535090,40.70671810900
NY,OKX,Queens,36081,E,se,-73.84803616260,40.78839623960
NY,OKX,Kings,36047,E,se,-73.94719842360,40.64472409040
NY,BUF,Jefferson,36045,E,cc,-75.91016057410,44.04093970270
NH,GYX,Grafton,33009,E,nn,-71.82048546940,43.94089874990
WV,RLX,Lewis,54041,E,nn,-80.50218473070,38.99577983160
WV,RLX,Harrison,54033,E,nn,-80.37981931740,39.28353037740
WV,RLX,Doddridge,54017,E,nn,-80.70695661030,39.26915894040
GA,FFC,Wilkes,13317,E,ec,-82.74323379990,33.78196769730
GA,FFC,Wilcox,13315,E,cc,-83.43219399530,31.97334834420
GA,FFC,Whitfield,13313,E,nw,-84.96728476860,34.80557582700
GA,FFC,White,13311,E,ne,-83.74715736520,34.64637353440
GA,FFC,Wheeler,13309,E,cc,-82.72458023280,32.11708815820
GA,FFC,Webster,13307,E,wc,-84.55103879490,32.04663792730
GA,JAX,Wayne,13305,E,se,-81.91681161940,31.55153150810
GA,FFC,Washington,13303,E,ec,-82.79587824300,32.96951907690
GA,FFC,Warren,13301,E,ec,-82.67670034090,33.40894756270
GA,JAX,Ware,13299,E,se,-82.42379185630,31.05345055090
GA,FFC,Walker,13295,E,nw,-85.30093930810,34.73561787540
GA,FFC,Union,13291,E,nc,-83.99070833500,34.83416365140
GA,FFC,Twiggs,13289,E,cc,-83.42717110410,32.66723280540
GA,TAE,Turner,13287,E,sc,-83.62416625390,31.71634912810
GA,FFC,Troup,13285,E,wc,-85.02830488400,33.03351332300
GA,FFC,Treutlen,13283,E,ec,-82.56733436310,32.40390823380
GA,FFC,Towns,13281,E,ne,-83.73728721440,34.91666507400
GA,FFC,Toombs,13279,E,se,-82.33060049080,32.12060336150
GA,TAE,Tift,13277,E,sc,-83.52660233670,31.45746463750
GA,TAE,Thomas,13275,E,sc,-83.91936681920,30.86373079210
GA,TAE,Terrell,13273,E,sw,-84.43683809870,31.77682582350
GA,FFC,Telfair,13271,E,cc,-82.93894755410,31.92984439960
GA,CHS,Tattnall,13267,E,se,-82.05818746190,32.04582907530
GA,FFC,Taliaferro,13265,E,ec,-82.87868753880,33.56617830320
GA,FFC,Talbot,13263,E,wc,-84.53301580950,32.69948022310
GA,FFC,Sumter,13261,E,wc,-84.19706642520,32.04001822740
GA,FFC,Stewart,13259,E,wc,-84.83515271130,32.07854704320
GA,GSP,Stephens,13257,E,ne,-83.29348894860,34.55396859960
GA,FFC,Spalding,13255,E,wc,-84.28413567810,33.26088209610
GA,CHS,Screven,13251,E,se,-81.61187264740,32.75070091040
GA,FFC,Schley,13249,E,wc,-84.31486031010,32.26198296160
GA,FFC,Rockdale,13247,E,nc,-84.02667729110,33.65446176110
GA,CAE,Richmond,13245,E,ec,-82.07352907630,33.35963962720
GA,TAE,Randolph,13243,E,sw,-84.75415574430,31.76264918830
GA,GSP,Rabun,13241,E,ne,-83.40212810150,34.88177140230
GA,FFC,Putnam,13237,E,cc,-83.37283314130,33.32179892830
GA,FFC,Pulaski,13235,E,cc,-83.47644078090,32.23275888130
GA,FFC,Polk,13233,E,nw,-85.18815472670,34.00178504040
GA,FFC,Pike,13231,E,wc,-84.38922055050,33.09222680740
GA,JAX,Pierce,13229,E,se,-82.21334938180,31.35893089320
GA,FFC,Pickens,13227,E,nc,-84.46555821930,34.46433687330
GA,FFC,Peach,13225,E,cc,-83.82685392120,32.56880811300
GA,FFC,Paulding,13223,E,nw,-84.86716578720,33.92021784900
GA,FFC,Oglethorpe,13221,E,ne,-83.08060535180,33.88071914330
GA,FFC,Oconee,13219,E,ne,-83.43695525490,33.83490850430
GA,FFC,Newton,13217,E,nc,-83.85032524460,33.55508527220
GA,FFC,Muscogee,13215,E,wc,-84.87700785580,32.50997352810
GA,FFC,Dodge,13091,E,cc,-83.16838141040,32.17219456540
GA,FFC,Dooly,13093,E,cc,-83.79871571780,32.15720213210
GA,TAE,Dougherty,13095,E,sw,-84.21643839600,31.53330436010
GA,FFC,Douglas,13097,E,nc,-84.76769642830,33.70152960110
GA,TAE,Early,13099,E,sw,-84.90367882490,31.32285404140
GA,JAX,Echols,13101,E,se,-82.89388510230,30.71007632180
GA,GSP,Elbert,13105,E,ne,-82.84030308560,34.11694672990
GA,FFC,Emanuel,13107,E,ec,-82.30178491620,32.58978368880
GA,FFC,Fannin,13111,E,nc,-84.31974150910,34.86409531000
GA,FFC,Fayette,13113,E,nc,-84.49405594370,33.41398435590
GA,FFC,Floyd,13115,E,nw,-85.21430406110,34.26318690990
GA,FFC,Forsyth,13117,E,nc,-84.12526898290,34.22553681990
GA,GSP,Franklin,13119,E,ne,-83.22922987930,34.37547372420
GA,FFC,Gilmer,13123,E,nc,-84.45542392580,34.69146774590
GA,FFC,Glascock,13125,E,ec,-82.61070858850,33.22928350930
GA,FFC,Gordon,13129,E,nw,-84.87571399070,34.50335943790
GA,TAE,Grady,13131,E,sw,-84.23441504300,30.87467715540
GA,FFC,Greene,13133,E,ec,-83.16671109940,33.57885157630
GA,FFC,Gwinnett,13135,E,nc,-84.02352844210,33.96170357390
GA,GSP,Habersham,13137,E,ne,-83.53116471930,34.63100870360
GA,FFC,Hall,13139,E,nc,-83.81965923870,34.31680981630
GA,FFC,Hancock,13141,E,ec,-83.00100652930,33.27027604880
GA,FFC,Haralson,13143,E,nw,-85.21101717510,33.79424338300
GA,FFC,Harris,13145,E,wc,-84.90898266160,32.73601141460
GA,GSP,Hart,13147,E,ne,-82.96401226710,34.35113036840
GA,FFC,Heard,13149,E,wc,-85.12827902520,33.29703039020
GA,FFC,Henry,13151,E,nc,-84.15539571790,33.45335681750
GA,FFC,Houston,13153,E,cc,-83.66624280560,32.45901832340
GA,TAE,Irwin,13155,E,sc,-83.27637425160,31.60229005850
GA,FFC,Jackson,13157,E,ne,-83.56634748030,34.13389645820
GA,FFC,Clayton,13063,E,nc,-84.35765445960,33.54189589860
GA,FFC,Jefferson,13163,E,ec,-82.41811132150,33.05490928170
IN,PAH,Vanderburgh,18163,C,sw,-87.58574415910,38.02543155640
IN,ILN,Union,18161,E,ec,-84.92508963880,39.62552249610
IN,IND,Tipton,18159,E,cc,-86.05190001460,40.31137757020
IN,IND,Tippecanoe,18157,E,wc,-86.89408842340,40.38863917880
IN,ILN,Switzerland,18155,E,se,-85.03698351890,38.82617299080
IN,IND,Sullivan,18153,E,sw,-87.41459903170,39.08879738580
IN,IWX,Steuben,18151,E,ne,-85.00075509720,41.64389526270
IN,IWX,Starke,18149,C,nw,-86.64781972180,41.28099164930
IN,PAH,Spencer,18147,C,sw,-87.00771679330,38.01420383500
IN,IND,Shelby,18145,E,cc,-85.79176328810,39.52362630480
IN,LMK,Scott,18143,E,sc,-85.74743163730,38.68511620210
IN,IWX,St. Joseph,18141,E,nc,-86.28980264610,41.61666885530
IN,IND,Rush,18139,E,cc,-85.46574760970,39.61991373800
IN,LMK,Washington,18175,E,sc,-86.10526050400,38.59997468240
IN,IND,Randolph,18135,E,ec,-85.01138400780,40.15763712320
IN,IND,Putnam,18133,E,wc,-86.84498419180,39.66629649400
IN,IWX,Pulaski,18131,C,nw,-86.69889652570,41.04193111480
IN,PAH,Posey,18129,C,sw,-87.86842311400,38.02183948200
IN,LOT,Porter,18127,C,nw,-87.06715605600,41.46053113290
IN,PAH,Pike,18125,C,sw,-87.23217598040,38.39878704560
IN,LMK,Perry,18123,C,sc,-86.63801431480,38.07965591870
IN,IND,Parke,18121,E,wc,-87.20634118310,39.77363222120
IN,IND,Owen,18119,E,wc,-86.83762333850,39.31285889700
IN,LMK,Orange,18117,E,sc,-86.49507318820,38.54175464380
IN,ILN,Ohio,18115,E,se,-84.96502016860,38.95012654380
IN,IWX,Noble,18113,E,ne,-85.41743925420,41.39863013360
IN,LOT,Newton,18111,C,nw,-87.39752042270,40.95588212830
IN,IND,Morgan,18109,E,cc,-86.44621330380,39.48153478100
IN,IND,Montgomery,18107,E,wc,-86.89329806810,40.04039171190
IN,IND,Monroe,18105,E,sc,-86.52312374470,39.16093659890
IN,IWX,Miami,18103,E,nc,-86.04506993740,40.76953042030
IN,IND,Martin,18101,E,sw,-86.80308871780,38.70796121660
IA,DVN,Scott,19163,C,ec,-90.62322459760,41.63709451420
IA,DMX,Sac,19161,C,wc,-95.10548054770,42.38618840710
IA,DMX,Ringgold,19159,C,sc,-94.24398161000,40.73516326220
IA,DMX,Poweshiek,19157,C,cc,-92.53144457290,41.68636312700
IA,OAX,Pottawattamie,19155,C,sw,-95.54229670900,41.33644703380
IA,DMX,Polk,19153,C,cc,-93.57344042460,41.68550171630
IA,DMX,Pocahontas,19151,C,nw,-94.67885279910,42.73412325790
IA,FSD,Plymouth,19149,C,nw,-96.21417621970,42.73783949820
IA,DMX,Palo Alto,19147,C,nw,-94.67816222400,43.08204281520
IA,OAX,Page,19145,C,sw,-95.15022409470,40.73912773560
IA,FSD,Osceola,19143,C,nw,-95.62375599110,43.37854290670
IA,FSD,O'Brien,19141,C,nw,-95.62495364170,43.08376550350
IA,DVN,Muscatine,19139,C,ec,-91.11271367490,41.48391503390
IA,OAX,Montgomery,19137,C,sw,-95.15627929240,41.03006774540
IA,DMX,Monroe,19135,C,sc,-92.86903833720,41.02974596170
IA,OAX,Monona,19133,C,wc,-95.95999317200,42.05164677760
IA,ARX,Mitchell,19131,C,nc,-92.78906130330,43.35637721690
IA,OAX,Mills,19129,C,sw,-95.62138240130,41.03323488870
IA,DMX,Marshall,19127,C,cc,-92.99883161400,42.03583096390
IA,DMX,Marion,19125,C,sc,-93.09948035620,41.33441756630
IA,DMX,Mahaska,19123,C,sc,-92.64094310280,41.33514085950
IA,DMX,Madison,19121,C,sc,-94.01551839650,41.33069065530
IA,FSD,Lyon,19119,C,nw,-96.21032981360,43.38052488190
IA,DMX,Lucas,19117,C,sc,-93.32769407190,41.02932147010
IA,DVN,Louisa,19115,C,se,-91.25966932940,41.21851980950
IA,DVN,Linn,19113,C,ec,-91.59891244570,42.07889768980
IA,DVN,Lee,19111,C,se,-91.47924757330,40.64198409110
IA,DMX,Kossuth,19109,C,nc,-94.20673442760,43.20420781460
IA,DVN,Keokuk,19107,C,se,-92.17865754140,41.33639704710
IA,DVN,Johnson,19103,C,ec,-91.58813276950,41.67153271840
IA,DVN,Jefferson,19101,C,se,-91.94893095690,41.03175482430
IA,DVN,Jackson,19097,C,ec,-90.57423775190,42.17173239580
VA,LWX,Orange,51137,E,cc,-78.01342285320,38.24627161860
VA,LWX,Rappahannock,51157,E,nw,-78.15933732910,38.68453680240
VA,LWX,Rockingham,51165,E,ww,-78.87575149890,38.51215361560
VA,LWX,Shenandoah,51171,E,nw,-78.57039253440,38.85847951300
VA,LWX,Warren,51187,E,nw,-78.20718335010,38.90866127490
VA,LWX,Albemarle,51003,E,cc,-78.55650817170,38.02289438580
VA,LWX,Spotsylvania,51177,E,cc,-77.65670558160,38.18538765170
VA,LWX,Augusta,51015,E,ww,-79.13383807870,38.16455365500
VA,LWX,Frederick,51069,E,nw,-78.26257471550,39.20454872020
VA,LWX,Greene,51079,E,cc,-78.46686273000,38.29765398980
VA,LWX,Culpeper,51047,E,nn,-77.95590303190,38.48605641390
VA,LWX,Clarke,51043,E,nw,-77.99661204980,39.11218811240
VA,LWX,Madison,51113,E,nw,-78.27918229470,38.41373400520
VA,LWX,Page,51139,E,nw,-78.48412876540,38.61997590710
WV,LWX,Morgan,54065,E,pa,-78.25781629330,39.56041837490
WV,LWX,Jefferson,54037,E,pa,-77.86277319240,39.30764346480
WV,LWX,Hardy,54031,E,ee,-78.85792435410,39.00751536890
WV,LWX,Berkeley,54003,E,pa,-78.02751537310,39.46405216390
MD,LWX,Carroll,24013,E,nc,-77.02274432170,39.56313398980
MD,LWX,Howard,24027,E,cc,-76.93147435030,39.25096022940
VA,LWX,Loudoun,51107,E,nn,-77.63572960750,39.09074411530
VA,LWX,Highland,51091,E,ww,-79.56851588490,38.36234570990
WV,LWX,Pendleton,54071,E,ee,-79.35090136640,38.68075944890
VA,LWX,Fauquier,51061,E,nn,-77.80942926020,38.73860232240
MD,LWX,Allegany,24001,E,ww,-78.69895604920,39.62150590820
