,id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references,decimalLongitude,decimalLatitude
495,7978035,NCU,,,PreservedSpecimen,f330c58f-db46-4b1c-b558-7802cea6e4a1,NCU00109936,561277,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Louisiana,Washington,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:f330c58f-db46-4b1c-b558-7802cea6e4a1,http://sernecportal.org/portal/collections/individual/index.php?occid=7978035,-90.04053371,30.85335088
496,7978036,NCU,,,PreservedSpecimen,eea7d9d6-2afe-4f77-a6e9-1ef356da21b7,NCU00109939,389933,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Louisiana,Washington,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:eea7d9d6-2afe-4f77-a6e9-1ef356da21b7,http://sernecportal.org/portal/collections/individual/index.php?occid=7978036,-90.04053371,30.85335088
497,7978083,NCU,,,PreservedSpecimen,dd34f6f5-4400-417f-a067-e547006ee095,NCU00164513,75316,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia pyramidata,90974,Bartram,Magnolia,pyramidata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Louisiana,Washington,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:dd34f6f5-4400-417f-a067-e547006ee095,http://sernecportal.org/portal/collections/individual/index.php?occid=7978083,-90.04053371,30.85335088
498,7978084,NCU,,,PreservedSpecimen,2b7bf852-281d-42b1-a4ce-d555eb63161b,NCU00164514,328414,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia pyramidata,90974,Bartram,Magnolia,pyramidata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Louisiana,Washington,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:2b7bf852-281d-42b1-a4ce-d555eb63161b,http://sernecportal.org/portal/collections/individual/index.php?occid=7978084,-90.04053371,30.85335088
499,7978037,NCU,,,PreservedSpecimen,347fda10-f357-4e11-8945-242978345ccc,NCU00109978,212682,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Tennessee,Campbell,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:347fda10-f357-4e11-8945-242978345ccc,http://sernecportal.org/portal/collections/individual/index.php?occid=7978037,-84.14931954,36.40356615
500,7978038,NCU,,,PreservedSpecimen,b19c56d1-e8a7-451a-8992-07573dfd5f74,NCU00109977,212681,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Tennessee,Campbell,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:b19c56d1-e8a7-451a-8992-07573dfd5f74,http://sernecportal.org/portal/collections/individual/index.php?occid=7978038,-84.14931954,36.40356615
501,7978039,NCU,,,PreservedSpecimen,cdb2ce5c-859e-4217-b676-a84a90975a08,NCU00109982,315260,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Tennessee,Cocke,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:cdb2ce5c-859e-4217-b676-a84a90975a08,http://sernecportal.org/portal/collections/individual/index.php?occid=7978039,-83.12112376,35.92542296
502,7978040,NCU,,,PreservedSpecimen,34e40a47-aa9b-4a8e-aabb-92364db32fe5,NCU00118018,570990,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Tennessee,Cocke,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:34e40a47-aa9b-4a8e-aabb-92364db32fe5,http://sernecportal.org/portal/collections/individual/index.php?occid=7978040,-83.12112376,35.92542296
503,7978041,NCU,,,PreservedSpecimen,59ee4ba4-f63b-41a1-a894-d57487074d19,NCU00109981,389934,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Tennessee,Cocke,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:59ee4ba4-f63b-41a1-a894-d57487074d19,http://sernecportal.org/portal/collections/individual/index.php?occid=7978041,-83.12112376,35.92542296
504,7978042,NCU,,,PreservedSpecimen,19aa80a9-d27f-4dab-8c33-64f67d1423a3,NCU00109980,75296,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Tennessee,Cocke,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:19aa80a9-d27f-4dab-8c33-64f67d1423a3,http://sernecportal.org/portal/collections/individual/index.php?occid=7978042,-83.12112376,35.92542296
505,7978043,NCU,,,PreservedSpecimen,fdcaca6e-27ac-475d-9331-57737d06c1af,NCU00109979,591019,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Tennessee,Cocke,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:fdcaca6e-27ac-475d-9331-57737d06c1af,http://sernecportal.org/portal/collections/individual/index.php?occid=7978043,-83.12112376,35.92542296
506,7978044,NCU,,,PreservedSpecimen,355875ad-5a27-4a4b-b295-33912df975ed,NCU00109983,12307,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Tennessee,Cocke,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:355875ad-5a27-4a4b-b295-33912df975ed,http://sernecportal.org/portal/collections/individual/index.php?occid=7978044,-83.12112376,35.92542296
507,7978045,NCU,,,PreservedSpecimen,17e1f4d8-d5b3-488a-81e8-551107e955c5,NCU00109984,449293,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Tennessee,Lawrence,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:17e1f4d8-d5b3-488a-81e8-551107e955c5,http://sernecportal.org/portal/collections/individual/index.php?occid=7978045,-87.39559318,35.21728327
508,7978046,NCU,,,PreservedSpecimen,bf8fba60-7136-4964-83d8-f2ade2724467,NCU00109986,299311,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Tennessee,Marion,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:bf8fba60-7136-4964-83d8-f2ade2724467,http://sernecportal.org/portal/collections/individual/index.php?occid=7978046,-85.62200755,35.12935493
509,7978047,NCU,,,PreservedSpecimen,b1ad4ce6-73c2-4ac3-81a4-272232bbcc4b,NCU00030724,572712,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Virginia,Campbell,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:b1ad4ce6-73c2-4ac3-81a4-272232bbcc4b,http://sernecportal.org/portal/collections/individual/index.php?occid=7978047,-79.09633978,37.20563315
510,7978050,NCU,,,PreservedSpecimen,6f030938-d59b-4b4e-bc69-c82183ac2cae,NCU00130639,599377,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Arkansas,Clay,,,,1,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 10:19,,206,urn:uuid:6f030938-d59b-4b4e-bc69-c82183ac2cae,http://sernecportal.org/portal/collections/individual/index.php?occid=7978050,-90.41730111,36.36845334
511,7978051,NCU,,,PreservedSpecimen,d67731e9-a1ab-4ee8-b1f5-1cae14463b18,NCU00109988,350952,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Arkansas,Union,,,,1,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 10:19,,206,urn:uuid:d67731e9-a1ab-4ee8-b1f5-1cae14463b18,http://sernecportal.org/portal/collections/individual/index.php?occid=7978051,-92.59726622,33.1713241
512,7978052,NCU,,,PreservedSpecimen,82774f2b-7f93-4bef-8440-3d38b779dede,NCU00109993,434880,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Harris,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:82774f2b-7f93-4bef-8440-3d38b779dede,http://sernecportal.org/portal/collections/individual/index.php?occid=7978052,-84.90898266,32.73601141
513,7978053,NCU,,,PreservedSpecimen,30b2a5c7-023b-4eda-9a5b-26072413518f,NCU00109992,482148,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Harris,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:30b2a5c7-023b-4eda-9a5b-26072413518f,http://sernecportal.org/portal/collections/individual/index.php?occid=7978053,-84.90898266,32.73601141
514,7978054,NCU,,,PreservedSpecimen,2432ba02-ebb7-4340-b28a-74f98e567aad,NCU00109991,562094,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Harris,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:2432ba02-ebb7-4340-b28a-74f98e567aad,http://sernecportal.org/portal/collections/individual/index.php?occid=7978054,-84.90898266,32.73601141
515,7978055,NCU,,,PreservedSpecimen,81f9bc7e-74c2-4f92-b202-b2c79c08caa2,NCU00109990,561096,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Harris,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:81f9bc7e-74c2-4f92-b202-b2c79c08caa2,http://sernecportal.org/portal/collections/individual/index.php?occid=7978055,-84.90898266,32.73601141
516,7978056,NCU,,,PreservedSpecimen,48ef3506-8efe-4ded-ba8a-6f76a65fa0ef,NCU00109989,561095,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Harris,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:48ef3506-8efe-4ded-ba8a-6f76a65fa0ef,http://sernecportal.org/portal/collections/individual/index.php?occid=7978056,-84.90898266,32.73601141
517,7978192,NCU,,,PreservedSpecimen,6d1a8e99-ff67-443f-89bb-e523766746e9,NCU00164575,434881,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia tripetala,90977,(L.) L.,Magnolia,tripetala,,,"Meyer, Frederick G.",1990,,,,,,"Jones, Samuel B.","Galle, Fred",21384,8/25/71,1971,8,25,237,,,"Native, not planted.","Tree, growing in ravine. Moist soil. Mixed pine-hardwood forest.",,,,,,,,,,,,,,,United States,Georgia,Harris,,In Callaway Gardens at Pine Mountain,,0,,WGS84,301,,,,GeoLocate,,,,,,,,,,en,wpmarinello,12/3/15 10:17,,206,urn:uuid:6d1a8e99-ff67-443f-89bb-e523766746e9,http://sernecportal.org/portal/collections/individual/index.php?occid=7978192,-84.90898266,32.73601141
518,7978193,NCU,,,PreservedSpecimen,5ed5e6ec-cc6b-4ea0-b03a-a4f2fcc24444,NCU00164576,496328,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia tripetala,90977,(L.) L.,Magnolia,tripetala,,,"Meyer, Frederick G.",1990,,,,,,"Jones, Samuel B.","Parker, Earl; Hodges, Libby",20913,7/13/71,1971,7,13,194,,,Small tree.,Mixed hardwood forest along creek.,,,,,,,,,,,,,,,United States,Georgia,Harris,,Along Mulberry Creek south of Hamilton,,0,,WGS84,2000,,,,,,,,,,,,,,en,wpmarinello,12/3/15 10:32,,206,urn:uuid:5ed5e6ec-cc6b-4ea0-b03a-a4f2fcc24444,http://sernecportal.org/portal/collections/individual/index.php?occid=7978193,-84.90898266,32.73601141
519,7978057,NCU,,,PreservedSpecimen,e7168e21-7bb7-4985-a929-3b3c604ce851,NCU00084946,463028,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Stewart,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:e7168e21-7bb7-4985-a929-3b3c604ce851,http://sernecportal.org/portal/collections/individual/index.php?occid=7978057,-84.83515271,32.07854704
520,16273009,NCU,,,PreservedSpecimen,0ac0c331-8eac-46ea-b65b-7d00531d6fc7,NCU00303080,652025,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,"Rodgers, Devin",8/28/15,,,,,,"Rodgers, Devin","Estes, Dwayne; Parrish, Nate",892,8/28/15,2015,8,28,240,,,,High sand woodland.,,Infrequent.,,,,,,sterile,,,,,,,United States,Tennessee,Cumberland,,"Daddy's Creek Riverscour. 17 km ENE of Crossville, TN, ~ 2.5 km upstream of Peavine Road crossing, where Daddy's Creek skirts along Fairfield Glade.",,,,,100,,,,,,,,,,,,,,,CarolAnnMcCormick,10/18/17 12:33,,206,urn:uuid:0ac0c331-8eac-46ea-b65b-7d00531d6fc7,http://sernecportal.org/portal/collections/individual/index.php?occid=16273009,-84.99834418,35.95039338
521,7978173,NCU,,,PreservedSpecimen,b95a3bbf-d280-44e1-aba1-b3d1e7070a76,NCU00164568,191943,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia tripetala,90977,(L.) L.,Magnolia,tripetala,,,"Rock, H. F. L.",1957,,,,,,"Rock, H. F. L.",,1006,9/22/57,1957,9,22,265,,,,Growing in a mixed mesophytic association on the banks of creek.,,Tree 15-20' tall; infructescence shed at time of collection.,,,,,,,,,,,,,United States,Tennessee,Cumberland,,"West branch of Fall Creek, 9 m from junction of US 70 and US 27, west of Ozone",,,,WGS84,2305,,,,GeoLocate,,,,,,,,,,en,wpmarinello,12/3/15 12:28,,206,urn:uuid:b95a3bbf-d280-44e1-aba1-b3d1e7070a76,http://sernecportal.org/portal/collections/individual/index.php?occid=7978173,-84.99834418,35.95039338
522,16272993,NCU,,,PreservedSpecimen,3c7ca388-6e39-42b2-8adf-a6c23e155d89,NCU00303079,652026,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia tripetala,90977,(L.) L.,Magnolia,tripetala,,,"Rodgers, Devin",9/29/15,,,,,,"Rodgers, Devin","Estes, Dwayne; Parrish, Nate",910,8/29/15,2015,8,29,241,,,,Riverscour shrubland on boulderfield.,,Rare.,,,,,,sterile,,,,,,,United States,Tennessee,Cumberland,,"Daddy's Creek Riverscour. 21 km NE of Crossville, TN, about 1 km downstream of Yellow Creek confluence.",,,,WGS84,100,,,,,,,,,,,,,,,CarolAnnMcCormick,10/18/17 12:31,,206,urn:uuid:3c7ca388-6e39-42b2-8adf-a6c23e155d89,http://sernecportal.org/portal/collections/individual/index.php?occid=16272993,-84.99834418,35.95039338
523,7978059,NCU,,,PreservedSpecimen,6de91411-6402-4d87-9b4a-7f3f5b11d91d,NCU00164489,369945,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia pyramidata,90974,Bartram,Magnolia,pyramidata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Autauga,,,,0,,,,,,,,,,,,,,,,,en,wpmarinello,12/1/15 9:47,,206,urn:uuid:6de91411-6402-4d87-9b4a-7f3f5b11d91d,http://sernecportal.org/portal/collections/individual/index.php?occid=7978059,-86.64276818,32.53494167
524,7978106,NCU,,,PreservedSpecimen,31c871be-0676-4b20-8196-cfce59bad5e6,NCU00164536,414397,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia tripetala,90977,(L.) L.,Magnolia,tripetala,,,"Meyer, Frederick G.",1990,,"FLORA OF NORTH AMERICA; U.S. NATIONAL ARBORETUM, WASHINGTON, D. C.",,,,"Clark, Ross C.",,17484,8/3/67,1967,8,3,215,,,Plants of the Southeastern United States,mesic woods,,,,,,,,fruiting,,,,,,,United States,Alabama,Autauga,,"vicinity of Shoal Creek, 0.8 mile east of Wadsworth",,0,,WGS84,3688,,"McCormick, Carol Ann",,GeoLocate,,= Shoal Creek 0.8 mi E of Wadsworth,,,,,,,,en,wpmarinello,12/2/15 11:24,,206,urn:uuid:31c871be-0676-4b20-8196-cfce59bad5e6,http://sernecportal.org/portal/collections/individual/index.php?occid=7978106,-86.64276818,32.53494167
525,7978065,NCU,,,PreservedSpecimen,8af1c452-6bb1-4cf9-bb2e-147fe51df16e,NCU00164495,316648,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia pyramidata,90974,Bartram,Magnolia,pyramidata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Hale,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:8af1c452-6bb1-4cf9-bb2e-147fe51df16e,http://sernecportal.org/portal/collections/individual/index.php?occid=7978065,-87.62911089,32.76268954
526,7978066,NCU,,,PreservedSpecimen,fa923e80-6b42-4a1a-8f7f-abd1bec84fd3,NCU00164496,75248,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia pyramidata,90974,Bartram,Magnolia,pyramidata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Alabama,Hale,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:fa923e80-6b42-4a1a-8f7f-abd1bec84fd3,http://sernecportal.org/portal/collections/individual/index.php?occid=7978066,-87.62911089,32.76268954
527,7978069,NCU,,,PreservedSpecimen,fa7dd378-16c5-4104-9811-34c2a3c341b8,NCU00164499,246033,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia pyramidata,90974,Bartram,Magnolia,pyramidata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Florida,Calhoun,,,,1,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 10:19,,206,urn:uuid:fa7dd378-16c5-4104-9811-34c2a3c341b8,http://sernecportal.org/portal/collections/individual/index.php?occid=7978069,-85.19719861,30.40609644
528,7978074,NCU,,,PreservedSpecimen,2c7cc30f-111a-4fb8-b8cf-a3affd7de84f,NCU00164504,496327,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia pyramidata,90974,Bartram,Magnolia,pyramidata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Upson,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:2c7cc30f-111a-4fb8-b8cf-a3affd7de84f,http://sernecportal.org/portal/collections/individual/index.php?occid=7978074,-84.29934669,32.88125058
529,7978079,NCU,,,PreservedSpecimen,fd2d73d0-5d6a-432a-99a5-fc7eee5e0c4b,NCU00164509,75303,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia pyramidata,90974,Bartram,Magnolia,pyramidata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Louisiana,Sabine,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:fd2d73d0-5d6a-432a-99a5-fc7eee5e0c4b,http://sernecportal.org/portal/collections/individual/index.php?occid=7978079,-93.55472233,31.56404758
530,7978082,NCU,,,PreservedSpecimen,1835a70c-8453-4681-a701-7cb79ee069c3,NCU00164512,9184,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia pyramidata,90974,Bartram,Magnolia,pyramidata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Louisiana,Sabine,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:1835a70c-8453-4681-a701-7cb79ee069c3,http://sernecportal.org/portal/collections/individual/index.php?occid=7978082,-93.55472233,31.56404758
531,9451067,NCU,,,PreservedSpecimen,1fa7d112-a8d2-422e-8771-b411baf3ecac,NCU00146586,,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia pyramidata,90974,Bartram,Magnolia,pyramidata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Louisiana,Sabine,,,,,,,,,,,,,,,,,,,,,en,ariellegarrett,5/23/16 17:53,,206,urn:uuid:1fa7d112-a8d2-422e-8771-b411baf3ecac,http://sernecportal.org/portal/collections/individual/index.php?occid=9451067,-93.55472233,31.56404758
532,7978080,NCU,,,PreservedSpecimen,3fb8f857-1b0d-482f-a722-9310f5177d20,NCU00164510,75304,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia pyramidata,90974,Bartram,Magnolia,pyramidata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Louisiana,Natchitoches,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:3fb8f857-1b0d-482f-a722-9310f5177d20,http://sernecportal.org/portal/collections/individual/index.php?occid=7978080,-93.09628242,31.72359091
533,7978085,NCU,,,PreservedSpecimen,d8cc6378-8632-4c3a-8d50-d565916310d8,NCU00164515,453470,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia pyramidata,90974,Bartram,Magnolia,pyramidata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Louisiana,West Feliciana,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:d8cc6378-8632-4c3a-8d50-d565916310d8,http://sernecportal.org/portal/collections/individual/index.php?occid=7978085,-91.42002055,30.87976725
534,7978094,NCU,,,PreservedSpecimen,675b2cd5-4bee-4158-be7b-5d4a731a611d,NCU00164524,55594,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia pyramidata,90974,Bartram,Magnolia,pyramidata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Mississippi,Jackson,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:675b2cd5-4bee-4158-be7b-5d4a731a611d,http://sernecportal.org/portal/collections/individual/index.php?occid=7978094,-88.63622701,30.54591851
535,7978095,NCU,,,PreservedSpecimen,c75332d7-8340-42af-b727-a05f45ec4e64,NCU00164525,246800,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia pyramidata,90974,Bartram,Magnolia,pyramidata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Mississippi,Jackson,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:c75332d7-8340-42af-b727-a05f45ec4e64,http://sernecportal.org/portal/collections/individual/index.php?occid=7978095,-88.63622701,30.54591851
536,7978096,NCU,,,PreservedSpecimen,434e91f2-c2d5-4141-a80a-506426d0659d,NCU00164526,267204,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia pyramidata,90974,Bartram,Magnolia,pyramidata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Mississippi,Jackson,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:434e91f2-c2d5-4141-a80a-506426d0659d,http://sernecportal.org/portal/collections/individual/index.php?occid=7978096,-88.63622701,30.54591851
537,7978223,NCU,,,PreservedSpecimen,e3f58d5b-b560-4d6e-b570-46c88444e557,NCU00085532,246792,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia tripetala,90977,(L.) L.,Magnolia,tripetala,,,"Meyer, Frederick G.",1990,,,,,,"Demaree, Delzie",,32460,8/3/52,1952,8,3,216,,,,"Fertile hillsides, 6"" dbh, 15' high",,,,,,,,,,,,,,,United States,Mississippi,Jackson,,"Vancleave, P. O. Ocean Springs",,,,WGS84,9630,,"Salgado, Liane",,GeoLocate,,#NAME?,,,,,,,,en,wpmarinello,12/3/15 13:13,,206,urn:uuid:e3f58d5b-b560-4d6e-b570-46c88444e557,http://sernecportal.org/portal/collections/individual/index.php?occid=7978223,-88.63622701,30.54591851
